0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,labels
83,72,85,80,82,73,79,46,78,65,84,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,72,65,83,73,66,46,65,72,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,69,73,75,72,46,78,65,90,77,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,82,65,78,65,46,65,65,66,65,78,46,65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,1
83,79,82,79,87,65,82,46,72,79,83,83,65,73,78,46,77,79,83,84,65,70,65,46,46,46,46,46,46,46,1
82,65,75,73,66,85,82,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,85,83,77,73,84,65,46,83,72,69,72,82,73,78,46,73,77,65,77,46,46,46,46,46,46,46,46,46,0
78,85,82,85,76,46,65,70,83,72,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
85,77,77,65,89,46,65,66,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,74,77,85,76,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,89,69,83,72,65,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,73,77,82,65,78,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
69,78,71,82,46,78,65,90,77,85,76,46,72,85,81,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,77,65,83,85,77,46,66,65,66,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,70,73,70,65,46,72,65,83,65,78,46,70,65,82,73,72,65,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,66,73,78,65,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,70,73,83,65,46,65,78,74,85,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,83,85,77,79,78,46,66,65,82,79,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,70,69,69,83,46,83,65,68,69,81,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,85,77,89,69,65,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,75,72,79,87,65,84,72,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,46,1
83,79,85,82,65,86,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,73,81,66,65,76,46,72,79,83,83,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,69,90,87,65,78,65,46,46,77,73,84,72,73,76,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,72,65,78,65,90,46,46,77,79,82,83,72,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,82,46,83,77,75,46,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
72,65,83,65,78,46,72,65,70,73,90,46,80,65,83,72,65,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,83,72,69,68,65,46,70,69,82,68,79,83,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
74,65,78,78,65,84,46,83,85,76,84,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,66,75,65,83,72,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,90,77,85,76,46,72,85,81,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,66,85,76,46,75,65,76,65,77,46,65,76,46,72,65,68,73,46,46,46,46,46,46,46,46,46,46,46,46,1
65,68,73,84,73,46,71,85,82,73,89,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,72,65,77,73,78,65,46,84,65,78,72,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,69,72,69,82,85,78,46,77,69,83,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
80,82,79,84,73,75,46,77,65,72,65,80,65,84,82,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,78,65,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
71,72,65,90,65,76,65,46,84,69,72,83,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,76,87,65,46,69,74,65,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,82,73,78,65,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,79,77,80,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,77,82,69,69,78,46,66,73,78,84,69,46,83,65,69,69,68,46,46,46,46,46,46,46,46,46,46,46,0
84,73,89,65,46,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
85,80,65,83,78,65,46,77,65,76,72,79,84,82,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
79,80,85,46,77,73,89,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,90,77,85,76,46,84,65,78,86,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,83,73,82,85,76,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,84,65,78,86,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,82,74,73,76,46,83,65,82,87,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,78,74,73,68,65,46,73,83,76,65,77,46,78,73,83,72,65,46,46,46,46,46,46,46,46,46,46,46,0
82,65,77,90,65,78,46,65,76,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,70,73,70,65,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,73,77,65,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
74,65,76,65,76,46,85,68,68,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
87,65,72,73,68,65,46,83,85,76,84,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
75,72,65,76,73,76,46,77,79,90,85,77,68,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,77,69,69,66,46,73,84,77,65,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,82,83,46,70,65,82,72,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,78,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
88,65,78,78,65,84,85,78,46,46,82,65,75,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,82,90,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,76,73,77,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,83,72,65,72,65,68,65,84,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,1
77,82,46,83,85,78,78,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,76,69,90,65,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
69,77,79,78,46,65,72,65,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,83,84,46,65,78,74,85,65,82,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,77,65,78,78,65,46,65,70,82,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,83,73,70,65,46,46,84,65,66,65,83,83,85,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,77,69,72,69,68,73,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,82,46,83,85,90,65,78,46,82,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,83,77,73,65,72,46,74,65,66,69,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,82,85,66,69,76,46,77,73,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,70,82,73,78,65,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,72,65,68,46,77,68,46,46,70,65,72,73,77,46,90,65,77,65,78,46,46,46,46,46,46,46,46,46,1
83,65,78,74,73,68,65,46,46,89,65,83,77,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,73,65,77,46,65,66,82,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,74,46,78,65,72,73,68,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,65,70,73,81,85,76,46,72,79,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,72,83,65,78,46,85,76,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,77,65,78,78,65,46,46,72,85,81,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,82,77,73,78,46,46,74,69,83,83,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,85,82,85,78,46,78,65,66,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,73,83,65,76,46,65,82,65,70,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,79,75,73,78,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,76,73,83,72,65,46,67,72,79,87,68,72,85,82,89,46,65,76,73,67,69,46,46,46,46,46,46,46,46,0
90,65,73,78,65,66,46,77,79,78,69,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,85,67,72,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
76,65,66,79,78,69,46,75,79,76,80,79,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,85,78,73,70,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,69,85,83,79,70,46,65,76,73,46,77,79,78,68,65,76,46,46,46,46,46,46,46,46,46,46,46,1
73,75,82,65,77,85,76,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,65,78,68,73,84,65,46,68,85,84,84,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,87,75,65,84,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,77,82,73,84,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,72,77,73,78,65,46,77,79,77,69,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,70,65,65,84,46,65,72,77,69,68,46,80,65,78,84,72,79,46,46,46,46,46,46,46,46,46,46,1
66,73,78,84,85,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,65,78,86,73,82,46,82,65,73,72,65,78,46,75,65,82,73,77,46,46,46,46,46,46,46,46,46,46,46,1
78,73,80,65,46,82,73,70,65,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,85,83,82,65,84,46,46,74,65,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
74,79,89,69,82,73,65,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,70,76,65,84,85,78,46,75,65,73,83,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,69,46,46,73,66,82,65,72,73,77,46,72,79,83,83,65,73,78,46,74,79,78,89,46,46,46,46,46,46,1
83,65,68,69,46,46,82,85,77,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,79,72,65,78,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
73,70,84,73,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,65,66,68,85,76,46,65,87,65,76,46,83,72,65,87,79,78,46,46,46,46,46,46,46,46,46,1
65,70,83,65,82,65,46,84,65,83,78,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,82,46,46,77,68,46,46,65,76,46,46,46,77,65,77,85,78,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,82,65,83,72,69,68,85,90,90,65,77,65,78,46,83,85,74,79,78,46,46,46,46,46,46,46,46,1
65,70,83,65,78,65,46,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,73,76,65,46,78,73,74,72,85,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,78,69,65,73,90,46,77,79,82,83,72,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,1
80,85,82,78,65,86,65,46,83,73,68,68,73,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,82,74,73,65,46,84,82,73,80,84,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
87,65,83,73,77,46,72,65,76,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,77,79,72,73,85,68,68,73,78,46,84,65,83,76,73,77,46,46,46,46,46,46,46,46,46,46,1
83,65,72,65,77,73,78,65,46,65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,69,90,87,65,78,65,46,65,83,72,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,76,73,72,65,46,83,72,65,72,82,73,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,74,46,46,90,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,79,70,73,81,85,76,46,65,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,90,79,82,46,71,69,78,46,65,75,66,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,82,72,65,46,72,65,83,73,78,46,77,79,85,83,72,85,77,73,46,46,46,46,46,46,46,46,46,46,0
77,82,46,83,65,75,73,66,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,82,73,65,46,74,69,66,73,78,46,84,65,78,73,83,72,65,46,46,46,46,46,46,46,46,46,46,46,0
65,66,68,85,76,46,75,72,65,76,73,68,46,66,69,78,46,75,72,65,76,69,81,85,69,46,46,46,46,46,1
78,65,90,46,72,85,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,65,72,65,68,46,73,66,78,69,46,65,76,46,77,85,90,73,66,46,46,46,46,46,46,46,46,46,46,46,1
78,85,90,72,65,84,46,67,72,79,87,68,72,85,82,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,74,65,72,73,82,85,76,46,73,83,76,65,77,46,74,65,72,73,82,46,46,46,46,46,46,46,46,1
70,65,84,69,77,65,46,75,65,66,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,84,69,77,65,46,84,65,78,90,73,76,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
69,76,65,46,65,70,82,79,90,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,82,46,46,82,65,74,69,83,72,46,80,65,76,73,84,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,78,73,75,65,46,46,78,65,87,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
74,65,77,73,76,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,46,46,65,46,46,75,65,73,83,69,82,46,66,72,85,73,89,65,78,46,46,46,46,46,46,46,46,1
78,65,72,73,68,46,78,85,83,82,65,84,46,84,73,83,72,65,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,78,73,82,85,76,46,72,65,83,65,78,46,77,73,83,72,85,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,75,65,87,65,84,72,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,66,73,72,65,46,82,79,83,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,79,77,65,78,65,46,65,76,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,85,72,65,77,77,65,68,46,83,72,65,72,82,73,65,82,46,65,76,65,77,46,46,46,46,46,46,46,46,1
77,69,72,69,68,73,46,72,65,83,65,78,78,46,83,65,89,69,69,68,46,46,46,46,46,46,46,46,46,46,1
77,85,72,73,66,85,82,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,87,80,79,78,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,74,79,82,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,85,83,77,79,89,46,68,69,89,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,68,46,82,65,75,73,66,85,76,46,66,65,82,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,73,83,84,65,82,46,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,89,69,68,46,82,79,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,78,74,73,68,65,46,46,72,79,83,83,65,73,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
75,72,65,78,68,65,75,69,82,46,82,85,66,65,73,89,65,84,46,73,83,76,65,77,46,46,46,46,46,46,1
65,82,73,70,85,90,90,65,77,65,78,46,66,65,80,80,73,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,75,46,46,65,70,82,79,90,65,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,82,46,46,83,65,90,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,73,76,73,77,65,46,90,73,78,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,72,65,77,77,65,68,46,69,77,68,65,68,85,76,46,72,65,81,85,69,46,46,46,46,46,46,46,46,1
70,65,82,72,65,78,46,78,65,89,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,83,70,73,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,85,82,46,78,73,83,72,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,65,90,77,85,76,46,72,65,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,70,73,65,46,82,65,72,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,65,75,83,85,68,65,46,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,85,82,85,76,46,70,69,82,68,79,85,83,46,77,85,83,65,78,78,65,46,46,46,46,46,46,46,46,46,0
77,85,83,84,65,70,73,74,85,82,46,82,65,72,77,65,78,46,82,65,74,85,46,46,46,46,46,46,46,46,1
77,85,72,65,77,77,65,68,46,84,65,82,69,81,46,77,65,83,85,68,46,46,46,46,46,46,46,46,46,46,1
84,79,85,72,73,68,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,79,83,84,65,70,65,46,82,69,68,87,65,78,85,76,46,65,82,69,70,73,78,46,46,46,46,46,46,46,1
83,75,46,46,82,65,72,65,84,46,83,79,82,87,65,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,83,65,82,87,65,82,46,77,65,72,77,85,68,46,46,46,46,46,46,46,46,46,46,46,46,46,1
78,73,76,65,78,74,74,79,78,65,46,77,79,85,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,78,65,46,82,65,78,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,65,68,68,65,77,46,90,65,72,73,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,78,68,76,69,69,66,46,83,73,68,68,73,81,85,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,72,83,65,78,46,72,65,66,73,66,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,85,82,65,73,89,65,46,77,65,78,78,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
68,82,46,46,84,65,90,73,78,46,82,65,70,73,81,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
72,82,73,68,73,84,65,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,79,72,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,79,72,65,77,77,65,68,46,72,65,66,73,66,85,76,46,66,65,83,72,65,82,46,46,46,46,46,46,46,1
77,68,46,83,79,72,73,68,85,76,46,73,83,76,65,77,46,83,85,77,79,78,46,46,46,46,46,46,46,46,1
83,89,69,68,65,46,65,70,73,70,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
70,82,73,69,78,68,83,46,67,82,69,65,84,73,79,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,82,83,72,65,68,46,83,72,65,77,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
70,65,82,73,83,72,65,46,46,70,65,82,72,65,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
65,82,73,70,85,76,46,72,79,81,85,69,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,85,80,83,72,65,46,82,69,90,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,85,78,65,68,73,76,46,70,65,72,65,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,65,77,73,65,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,79,78,69,77,46,83,65,72,65,82,73,65,82,46,65,78,71,79,78,46,46,46,46,46,46,46,46,46,46,1
90,65,75,73,65,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,82,69,89,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
83,72,65,72,82,73,78,46,74,65,66,73,78,46,72,79,81,85,69,46,46,46,46,46,46,46,46,46,46,46,1
77,65,82,85,70,46,72,65,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
82,73,77,79,78,46,72,65,66,73,66,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
77,65,90,68,85,68,65,46,72,65,83,83,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,69,72,78,65,90,46,80,65,82,73,83,65,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,77,65,72,73,66,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,1
66,68,46,74,65,77,65,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
77,68,46,46,65,82,73,70,85,76,46,73,83,76,65,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
84,65,78,72,65,46,83,65,73,70,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
78,85,82,65,78,73,46,83,72,65,82,77,73,78,46,65,70,82,79,90,46,46,46,46,46,46,46,46,46,46,0
65,66,85,46,83,65,76,69,72,46,46,70,79,82,75,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,1
83,72,65,70,73,85,76,46,72,65,83,83,65,78,46,65,83,72,73,75,46,46,46,46,46,46,46,46,46,46,1
84,65,83,70,69,69,78,46,90,65,77,65,78,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
69,82,83,72,65,68,46,72,85,83,83,65,73,78,46,75,72,65,78,46,46,46,46,46,46,46,46,46,46,46,1
65,75,82,65,77,46,72,79,83,83,65,73,78,46,84,73,84,85,46,46,46,46,46,46,46,46,46,46,46,46,1
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,78,73,75,65,46,80,65,71,76,73,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
84,85,66,65,73,83,72,73,46,65,72,77,69,68,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
82,65,73,83,85,76,46,66,65,68,65,76,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
65,78,73,83,85,82,46,82,65,72,77,65,78,46,90,85,65,76,76,46,46,46,46,46,46,46,46,46,46,46,1
78,65,83,82,69,69,78,46,65,75,84,69,82,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0
87,65,83,73,77,46,73,66,78,69,46,72,65,76,73,77,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1
